"Source","Target","score"
"ZFPM2","ANXIETY DISORDER",0.0215
"ARFGEF2","ANXIETY DISORDER",0.0214638888888889
"AGPAT1","ANXIETY DISORDER",0.0214
"KAT2B","ANXIETY DISORDER",0.0213798385345645
"SYK","ANXIETY DISORDER",0.0213613456819161
"GAL","ANXIETY DISORDER",0.0213444444444444
"UBASH3A","ANXIETY DISORDER",0.0213210816075769
"ZBTB12","ANXIETY DISORDER",0.021255
"ADORA1","ANXIETY DISORDER",0.021225
"TRRAP","ANXIETY DISORDER",0.0212
"CPLX1","ANXIETY DISORDER",0.0212
"TMEM74","ANXIETY DISORDER",0.0212
"STXBP1","ANXIETY DISORDER",0.0212
"DOCK2","ANXIETY DISORDER",0.0212
"NARS1","ANXIETY DISORDER",0.0212
"CCR6","ANXIETY DISORDER",0.0212
"CPD","ANXIETY DISORDER",0.0212
"ERF","ANXIETY DISORDER",0.0212
"VRK3","ANXIETY DISORDER",0.0212
"LHB","ANXIETY DISORDER",0.0212
"TSC2","ANXIETY DISORDER",0.0212
"CFLAR","ANXIETY DISORDER",0.021175
"CAMK2G","ANXIETY DISORDER",0.0211
"COMP","ANXIETY DISORDER",0.021076
"SLCO6A1","ANXIETY DISORDER",0.0210416666666667
"AKR1C2","ANXIETY DISORDER",0.021
"SDC1","ANXIETY DISORDER",0.021
"NEFL","ANXIETY DISORDER",0.0209222222222222
"FGFR2","ANXIETY DISORDER",0.0208449170351542
"ERCC6","ANXIETY DISORDER",0.0208
"PAPPA","ANXIETY DISORDER",0.0208
"AQP5","ANXIETY DISORDER",0.0208
"NR4A2","ANXIETY DISORDER",0.0208
"GPR180","ANXIETY DISORDER",0.0208
"EDNRA","ANXIETY DISORDER",0.0208
"MPZL2","ANXIETY DISORDER",0.0208
"ATP6V1B2","ANXIETY DISORDER",0.0208
"IGFBP3","ANXIETY DISORDER",0.0208
"MPST","ANXIETY DISORDER",0.0208
"IQSEC2","ANXIETY DISORDER",0.0208
"APLP1","ANXIETY DISORDER",0.0208
"CD40LG","ANXIETY DISORDER",0.0208
"CST3","ANXIETY DISORDER",0.0208
"ARHGAP4","ANXIETY DISORDER",0.0208
"FGFR3","ANXIETY DISORDER",0.0208
"PAEP","ANXIETY DISORDER",0.0207
"PDE1A","ANXIETY DISORDER",0.0206855555555556
"F3","ANXIETY DISORDER",0.020585
"CD19","ANXIETY DISORDER",0.020525
"TIA1","ANXIETY DISORDER",0.0205
"SERPINF2","ANXIETY DISORDER",0.0204555555555556
"IRF1","ANXIETY DISORDER",0.0204111859916553
"BET1L","ANXIETY DISORDER",0.0204075025004895
"SPHK1","ANXIETY DISORDER",0.0204
"HOPX","ANXIETY DISORDER",0.0204
"TMUB1","ANXIETY DISORDER",0.0204
"RXRG","ANXIETY DISORDER",0.0204
"CDH13","ANXIETY DISORDER",0.0204
"IGSF6","ANXIETY DISORDER",0.0204
"EZH2","ANXIETY DISORDER",0.0204
"APOB","ANXIETY DISORDER",0.0204
"GHR","ANXIETY DISORDER",0.0203555555555556
"ATF6B","ANXIETY DISORDER",0.02035
"FFAR1","ANXIETY DISORDER",0.0202
"LOX","ANXIETY DISORDER",0.0202
"CPOX","ANXIETY DISORDER",0.0202
"CR1","ANXIETY DISORDER",0.0201
"VCAM1","ANXIETY DISORDER",0.0201
"ELAVL4","ANXIETY DISORDER",0.0201
"CD28","ANXIETY DISORDER",0.0200777777777778
"TAAR9","ANXIETY DISORDER",0.02
"CPTP","ANXIETY DISORDER",0.02
"PPT2","ANXIETY DISORDER",0.02
"CTXN3","ANXIETY DISORDER",0.02
"PPP1R10","ANXIETY DISORDER",0.02
"NAGA","ANXIETY DISORDER",0.02
"EIF4EBP1","ANXIETY DISORDER",0.02
"AIDA","ANXIETY DISORDER",0.02
"EP400","ANXIETY DISORDER",0.02
"ARID3B","ANXIETY DISORDER",0.02
"PRIMA1","ANXIETY DISORDER",0.02
"NINJ2","ANXIETY DISORDER",0.02
"ENC1","ANXIETY DISORDER",0.02
"STAT2","ANXIETY DISORDER",0.02
"NT5DC2","ANXIETY DISORDER",0.02
"TNFRSF11B","ANXIETY DISORDER",0.02
"SPINK1","ANXIETY DISORDER",0.02
"AMFR","ANXIETY DISORDER",0.02
"HPD","ANXIETY DISORDER",0.02
"BABAM2","ANXIETY DISORDER",0.02
"BRAF","ANXIETY DISORDER",0.02
"GNAQ","ANXIETY DISORDER",0.02
"SLC7A11","ANXIETY DISORDER",0.02
"LATS2","ANXIETY DISORDER",0.02
"INA","ANXIETY DISORDER",0.02
"NR6A1","ANXIETY DISORDER",0.02
"SHC3","ANXIETY DISORDER",0.02
"FAM163A","ANXIETY DISORDER",0.02
"ERBB2","ANXIETY DISORDER",0.02
"CSNK1D","ANXIETY DISORDER",0.02
"TOB1","ANXIETY DISORDER",0.02
"CDR2","ANXIETY DISORDER",0.02
"SCAPER","ANXIETY DISORDER",0.02
"ESD","ANXIETY DISORDER",0.02
"CXCL9","ANXIETY DISORDER",0.02
"FHDC1","ANXIETY DISORDER",0.02
"SPAG8","ANXIETY DISORDER",0.02
"XAF1","ANXIETY DISORDER",0.02
"NR0B2","ANXIETY DISORDER",0.02
"PPT1","ANXIETY DISORDER",0.02
"OMD","ANXIETY DISORDER",0.02
"AVPR2","ANXIETY DISORDER",0.02
"WDR60","ANXIETY DISORDER",0.02
"BCL2L12","ANXIETY DISORDER",0.02
"PHF19","ANXIETY DISORDER",0.02
"SPP1","ANXIETY DISORDER",0.02
"MFAP2","ANXIETY DISORDER",0.02
"EPHA4","ANXIETY DISORDER",0.02
"CCL20","ANXIETY DISORDER",0.02
"DUSP22","ANXIETY DISORDER",0.02
"SLC22A2","ANXIETY DISORDER",0.02
"MAPK14","ANXIETY DISORDER",0.02
"SUDS3","ANXIETY DISORDER",0.02
"SPSB2","ANXIETY DISORDER",0.02
"ASPA","ANXIETY DISORDER",0.02
"APBA1","ANXIETY DISORDER",0.02
"MED25","ANXIETY DISORDER",0.02
"KPNA3","ANXIETY DISORDER",0.02
"RP2","ANXIETY DISORDER",0.02
"UBL4A","ANXIETY DISORDER",0.02
"CST9L","ANXIETY DISORDER",0.02
"MKNK2","ANXIETY DISORDER",0.02
"EZR","ANXIETY DISORDER",0.02
"PSME1","ANXIETY DISORDER",0.02
"EFNB1","ANXIETY DISORDER",0.02
"RPH3A","ANXIETY DISORDER",0.02
"OAS1","ANXIETY DISORDER",0.02
"CD59","ANXIETY DISORDER",0.02
"H6PD","ANXIETY DISORDER",0.02
"TG","ANXIETY DISORDER",0.02
"RALA","ANXIETY DISORDER",0.02
"MARCKS","ANXIETY DISORDER",0.0199805555555556
"MMEL1","ANXIETY DISORDER",0.0199166666666667
"GLA","ANXIETY DISORDER",0.0199
"CLDN5","ANXIETY DISORDER",0.0198333333333333
"PRKG1","ANXIETY DISORDER",0.0197
"GIT1","ANXIETY DISORDER",0.0197
"PAGR1","ANXIETY DISORDER",0.0196
"EFNA4","ANXIETY DISORDER",0.0196
"DLL1","ANXIETY DISORDER",0.0196
"CD2AP","ANXIETY DISORDER",0.0196
"NPM1","ANXIETY DISORDER",0.0196
"MPZ","ANXIETY DISORDER",0.0196
"PHIP","ANXIETY DISORDER",0.0196
"GC","ANXIETY DISORDER",0.0196
"NFIC","ANXIETY DISORDER",0.0196
"EFS","ANXIETY DISORDER",0.0196
"CDH1","ANXIETY DISORDER",0.0196
"EFHC2","ANXIETY DISORDER",0.0195
"PEA15","ANXIETY DISORDER",0.0195
"NUP43","ANXIETY DISORDER",0.0194222222222222
"TP63","ANXIETY DISORDER",0.0194139293911686
"MSRA","ANXIETY DISORDER",0.0193777777777778
"RAB38","ANXIETY DISORDER",0.01936
"RGS7","ANXIETY DISORDER",0.0193
"GPR50","ANXIETY DISORDER",0.0192444444444444
"PREX1","ANXIETY DISORDER",0.0192154023943621
"FPR1","ANXIETY DISORDER",0.0192
"SOST","ANXIETY DISORDER",0.0192
"PLA1A","ANXIETY DISORDER",0.0192
"THAP1","ANXIETY DISORDER",0.0192
"TRIM28","ANXIETY DISORDER",0.0192
"MDK","ANXIETY DISORDER",0.0192
"BRINP1","ANXIETY DISORDER",0.0192
"LRRC7","ANXIETY DISORDER",0.0192
"LRG1","ANXIETY DISORDER",0.0191944444444444
"LIPG","ANXIETY DISORDER",0.0190075508537601
"ELAVL3","ANXIETY DISORDER",0.019
"SLC18A3","ANXIETY DISORDER",0.019
"PDE2A","ANXIETY DISORDER",0.019
"BDKRB2","ANXIETY DISORDER",0.019
"P2RX4","ANXIETY DISORDER",0.019
"EED","ANXIETY DISORDER",0.019
"MTFMT","ANXIETY DISORDER",0.0189444444444444
"TMEM132E","ANXIETY DISORDER",0.0189
"MYO1G","ANXIETY DISORDER",0.0188
"GOLM1","ANXIETY DISORDER",0.0188
"CCL22","ANXIETY DISORDER",0.0188
"FLT1","ANXIETY DISORDER",0.0188
"CDK9","ANXIETY DISORDER",0.0186
"IMMP2L","ANXIETY DISORDER",0.0185134046330281
"NLGN3","ANXIETY DISORDER",0.0185
"KCNS1","ANXIETY DISORDER",0.0185
"PARK7","ANXIETY DISORDER",0.0185
"SLC25A10","ANXIETY DISORDER",0.0184888888888889
"PTPRD","ANXIETY DISORDER",0.0184746194385754
"F2","ANXIETY DISORDER",0.0184444444444444
"HMGN1","ANXIETY DISORDER",0.0184
"POU3F3","ANXIETY DISORDER",0.0184
"EPOR","ANXIETY DISORDER",0.0184
"HSF1","ANXIETY DISORDER",0.0184
"PGP","ANXIETY DISORDER",0.0184
"SETD2","ANXIETY DISORDER",0.0184
"BAIAP2","ANXIETY DISORDER",0.0184
"TKT","ANXIETY DISORDER",0.0184
"CHRNB2","ANXIETY DISORDER",0.0184
"NCF1","ANXIETY DISORDER",0.0184
"NAV1","ANXIETY DISORDER",0.0184
"ITGB4","ANXIETY DISORDER",0.0184
"IK","ANXIETY DISORDER",0.0184
"DGKD","ANXIETY DISORDER",0.0184
"CLDN11","ANXIETY DISORDER",0.0184
"DPEP1","ANXIETY DISORDER",0.0183805555555556
"CHI3L1","ANXIETY DISORDER",0.0183
"DPYSL2","ANXIETY DISORDER",0.0182
"GPLD1","ANXIETY DISORDER",0.0181973563607221
"CREB1","ANXIETY DISORDER",0.0181888888888889
"PDXP","ANXIETY DISORDER",0.018
"SRC","ANXIETY DISORDER",0.018
"AKR1C3","ANXIETY DISORDER",0.018
"TUFM","ANXIETY DISORDER",0.018
"PAWR","ANXIETY DISORDER",0.018
"HCFC1","ANXIETY DISORDER",0.018
"SPTLC3","ANXIETY DISORDER",0.018
"NR0B1","ANXIETY DISORDER",0.018
"STC1","ANXIETY DISORDER",0.018
"CPB1","ANXIETY DISORDER",0.018
"FADS1","ANXIETY DISORDER",0.018
"GABRR1","ANXIETY DISORDER",0.018
"SRD5A1","ANXIETY DISORDER",0.018
"IFI44","ANXIETY DISORDER",0.018
"PLAU","ANXIETY DISORDER",0.018
"CHRNA2","ANXIETY DISORDER",0.018
"CPN1","ANXIETY DISORDER",0.018
"KMT2A","ANXIETY DISORDER",0.018
"ITK","ANXIETY DISORDER",0.018
"TRPV4","ANXIETY DISORDER",0.018
"PTGES3","ANXIETY DISORDER",0.018
"CCL8","ANXIETY DISORDER",0.018
"TMEM59L","ANXIETY DISORDER",0.018
"MEFV","ANXIETY DISORDER",0.018
"LNX1","ANXIETY DISORDER",0.018
"EIF2AK2","ANXIETY DISORDER",0.018
"TNFRSF9","ANXIETY DISORDER",0.018
"TENM1","ANXIETY DISORDER",0.018
"DUSP1","ANXIETY DISORDER",0.0179
"PTGS1","ANXIETY DISORDER",0.0179
"SMAD4","ANXIETY DISORDER",0.0178
"SH3BP4","ANXIETY DISORDER",0.0178
"TRPV2","ANXIETY DISORDER",0.0176
"SPINT1","ANXIETY DISORDER",0.0176
"TAOK3","ANXIETY DISORDER",0.0176
"ADAM19","ANXIETY DISORDER",0.0176
"KRAS","ANXIETY DISORDER",0.0176
"NQO2","ANXIETY DISORDER",0.0176
"VEZT","ANXIETY DISORDER",0.0176
"ALS2","ANXIETY DISORDER",0.0176
"IRS1","ANXIETY DISORDER",0.0175
"SPRED1","ANXIETY DISORDER",0.0175
"SOX5","ANXIETY DISORDER",0.0175
"MEX3B","ANXIETY DISORDER",0.0174761411844064
"AXL","ANXIETY DISORDER",0.0174
"KDM1A","ANXIETY DISORDER",0.0174
"SOX21","ANXIETY DISORDER",0.0173943433207476
"AGRP","ANXIETY DISORDER",0.0173
"BAX","ANXIETY DISORDER",0.0173
"SLC1A2","ANXIETY DISORDER",0.0172555555555556
"DCC","ANXIETY DISORDER",0.0172
"SLC36A2","ANXIETY DISORDER",0.0172
"GAST","ANXIETY DISORDER",0.0172
"GABARAP","ANXIETY DISORDER",0.0172
"WRN","ANXIETY DISORDER",0.0172
"NPC1","ANXIETY DISORDER",0.0172
"VHL","ANXIETY DISORDER",0.0172
"NT5C3A","ANXIETY DISORDER",0.0172
"ABCC5","ANXIETY DISORDER",0.0172
"APOL1","ANXIETY DISORDER",0.0172
"TREM2","ANXIETY DISORDER",0.0172
"NTN1","ANXIETY DISORDER",0.0172
"MC2R","ANXIETY DISORDER",0.0171666666666667
"UBE2K","ANXIETY DISORDER",0.0171555555555556
"MAG","ANXIETY DISORDER",0.0170944444444445
"PCDH10","ANXIETY DISORDER",0.0170833333333333
"FADS2","ANXIETY DISORDER",0.017
"ELAVL2","ANXIETY DISORDER",0.017
"CELF4","ANXIETY DISORDER",0.017
"PLEKHG1","ANXIETY DISORDER",0.016802746655104
"MCPH1","ANXIETY DISORDER",0.0168013992639244
"GALT","ANXIETY DISORDER",0.0168
"CES1","ANXIETY DISORDER",0.0168
"SCGB1D4","ANXIETY DISORDER",0.0168
"AGRN","ANXIETY DISORDER",0.0168
"LPAR5","ANXIETY DISORDER",0.0168
"RPS6KA3","ANXIETY DISORDER",0.0168
"ATF3","ANXIETY DISORDER",0.0168
"PPP2R2B","ANXIETY DISORDER",0.0168
"EPHA5","ANXIETY DISORDER",0.0168
"PTPRG","ANXIETY DISORDER",0.0168
"TMBIM6","ANXIETY DISORDER",0.0168
"ATF4","ANXIETY DISORDER",0.0168
"SERPINB6","ANXIETY DISORDER",0.0168
"RGS9","ANXIETY DISORDER",0.0168
"NAMPT","ANXIETY DISORDER",0.0168
"MLN","ANXIETY DISORDER",0.0168
"CRY1","ANXIETY DISORDER",0.0168
"DDC","ANXIETY DISORDER",0.0167
"DCT","ANXIETY DISORDER",0.0167
"XKR6","ANXIETY DISORDER",0.0166
"ST8SIA2","ANXIETY DISORDER",0.0166
"ACD","ANXIETY DISORDER",0.0166
"FHIT","ANXIETY DISORDER",0.0165179587919465
"KANSL1","ANXIETY DISORDER",0.0165
"PBRM1","ANXIETY DISORDER",0.0164668529542825
"SIPA1L2","ANXIETY DISORDER",0.0164460296419727
"BMP4","ANXIETY DISORDER",0.0164340641389641
"PLXNB3","ANXIETY DISORDER",0.0164
"TNFRSF18","ANXIETY DISORDER",0.0164
"BACE2","ANXIETY DISORDER",0.0164
"PYY3","ANXIETY DISORDER",0.0164
"FGA","ANXIETY DISORDER",0.0164
"PLA2G1B","ANXIETY DISORDER",0.0164
"SIK2","ANXIETY DISORDER",0.0164
"CHRNA6","ANXIETY DISORDER",0.0164
"HSPD1","ANXIETY DISORDER",0.0164
"NEIL1","ANXIETY DISORDER",0.0164
"CASP6","ANXIETY DISORDER",0.0164
"TRPC6","ANXIETY DISORDER",0.0164
"GPR83","ANXIETY DISORDER",0.0164
"TNFSF18","ANXIETY DISORDER",0.0164
"BIK","ANXIETY DISORDER",0.0164
"NRCAM","ANXIETY DISORDER",0.0164
"XAB2","ANXIETY DISORDER",0.0164
"LTF","ANXIETY DISORDER",0.0164
"OCLN","ANXIETY DISORDER",0.0163
"THBS2","ANXIETY DISORDER",0.0162444444444444
"CAMKK1","ANXIETY DISORDER",0.0161092644658081
"CD7","ANXIETY DISORDER",0.0161
"TP53INP1","ANXIETY DISORDER",0.0161
"NFE2L2","ANXIETY DISORDER",0.0161
"EHHADH","ANXIETY DISORDER",0.0160796552568146
"MMP12","ANXIETY DISORDER",0.016
"CEBPA","ANXIETY DISORDER",0.016
"TSN","ANXIETY DISORDER",0.016
"CD47","ANXIETY DISORDER",0.016
"INPP5J","ANXIETY DISORDER",0.016
"WT1","ANXIETY DISORDER",0.016
"PRNT","ANXIETY DISORDER",0.016
"KCNA3","ANXIETY DISORDER",0.016
"HAP1","ANXIETY DISORDER",0.016
"ZNF804A","ANXIETY DISORDER",0.016
"ATP7A","ANXIETY DISORDER",0.016
"DEFB1","ANXIETY DISORDER",0.016
"F2RL1","ANXIETY DISORDER",0.016
"MCU","ANXIETY DISORDER",0.016
"RPIA","ANXIETY DISORDER",0.016
"EIF4EBP2","ANXIETY DISORDER",0.016
"CDK4","ANXIETY DISORDER",0.016
"OGG1","ANXIETY DISORDER",0.016
"HMGXB3","ANXIETY DISORDER",0.016
"DHX58","ANXIETY DISORDER",0.016
"CPEB3","ANXIETY DISORDER",0.016
"PTPRZ1","ANXIETY DISORDER",0.016
"SLC5A1","ANXIETY DISORDER",0.016
"MARK2","ANXIETY DISORDER",0.016
"STYK1","ANXIETY DISORDER",0.016
"HIVEP2","ANXIETY DISORDER",0.016
"CTLA4","ANXIETY DISORDER",0.0156122259520994
"LRP2","ANXIETY DISORDER",0.0156001629194454
"AQP1","ANXIETY DISORDER",0.0156
"PPP3R1","ANXIETY DISORDER",0.0156
"TCL1B","ANXIETY DISORDER",0.0156
"TSSK1B","ANXIETY DISORDER",0.0156
"RHD","ANXIETY DISORDER",0.0156
"ZDHHC17","ANXIETY DISORDER",0.0156
"QRFPR","ANXIETY DISORDER",0.0156
"TYMS","ANXIETY DISORDER",0.0156
"NEUROD2","ANXIETY DISORDER",0.0156
"IHH","ANXIETY DISORDER",0.0156
"KCNJ3","ANXIETY DISORDER",0.0156
"SRSF2","ANXIETY DISORDER",0.0156
"RBPMS","ANXIETY DISORDER",0.0156
"PTPRR","ANXIETY DISORDER",0.0156
"KCNN3","ANXIETY DISORDER",0.0156
"GPNMB","ANXIETY DISORDER",0.0156
"EDEM1","ANXIETY DISORDER",0.0156
"RAMP2","ANXIETY DISORDER",0.0156
"PTPRB","ANXIETY DISORDER",0.0156
"MBOAT7","ANXIETY DISORDER",0.0156
"CD80","ANXIETY DISORDER",0.0156
"PRLHR","ANXIETY DISORDER",0.0156
"EFEMP1","ANXIETY DISORDER",0.0156
"CBX1","ANXIETY DISORDER",0.0156
"FBXO7","ANXIETY DISORDER",0.0156
"DEPDC5","ANXIETY DISORDER",0.0156
"IL4R","ANXIETY DISORDER",0.0156
"PGLYRP1","ANXIETY DISORDER",0.0156
"CHM","ANXIETY DISORDER",0.0154
"POU3F2","ANXIETY DISORDER",0.0154
"ITPRID2","ANXIETY DISORDER",0.0154
"LIPC","ANXIETY DISORDER",0.0152868053605083
"RGS1","ANXIETY DISORDER",0.0152564578705007
"DDAH1","ANXIETY DISORDER",0.0152417030828335
"SPESP1","ANXIETY DISORDER",0.0152
"CYP2A6","ANXIETY DISORDER",0.0152
"CYP2B6","ANXIETY DISORDER",0.0152
"PPIA","ANXIETY DISORDER",0.0152
"C5orf38","ANXIETY DISORDER",0.0152
"NR2C2","ANXIETY DISORDER",0.0152
"MCTP1","ANXIETY DISORDER",0.0152
"SNTB1","ANXIETY DISORDER",0.0152
"DLK2","ANXIETY DISORDER",0.0152
"ALCAM","ANXIETY DISORDER",0.0152
"CHD3","ANXIETY DISORDER",0.0152
"FASN","ANXIETY DISORDER",0.0152
"DRD5","ANXIETY DISORDER",0.0152
"ELSPBP1","ANXIETY DISORDER",0.0152
"MAP9","ANXIETY DISORDER",0.0152
"PRSS12","ANXIETY DISORDER",0.0152
"VLDLR","ANXIETY DISORDER",0.0152
"DOCK11","ANXIETY DISORDER",0.0152
"CGN","ANXIETY DISORDER",0.0152
"RTCA","ANXIETY DISORDER",0.0152
"HP1BP3","ANXIETY DISORDER",0.0152
"CSN1S1","ANXIETY DISORDER",0.0152
"HVCN1","ANXIETY DISORDER",0.0152
"TNFSF11","ANXIETY DISORDER",0.0152
"PDE8B","ANXIETY DISORDER",0.0152
"SPARC","ANXIETY DISORDER",0.0152
"DUSP16","ANXIETY DISORDER",0.0152
"SLC11A2","ANXIETY DISORDER",0.0152
"WFDC1","ANXIETY DISORDER",0.0152
"BRS3","ANXIETY DISORDER",0.0152
"EFNA2","ANXIETY DISORDER",0.0152
"GTF2IRD1","ANXIETY DISORDER",0.0152
"ATM","ANXIETY DISORDER",0.0150275420996575
"CD276","ANXIETY DISORDER",0.0149172516242348
"MTRNR2L1","ANXIETY DISORDER",0.0148
"MTRNR2L5","ANXIETY DISORDER",0.0148
"MT-ATP8","ANXIETY DISORDER",0.0148
"L1CAM","ANXIETY DISORDER",0.0148
"F5","ANXIETY DISORDER",0.0148
"MT-CO2","ANXIETY DISORDER",0.0148
"SSPO","ANXIETY DISORDER",0.0148
"S100A4","ANXIETY DISORDER",0.0148
"ERN1","ANXIETY DISORDER",0.0148
"VEGFB","ANXIETY DISORDER",0.0148
"CALB2","ANXIETY DISORDER",0.0148
"PRND","ANXIETY DISORDER",0.0148
"INPP5D","ANXIETY DISORDER",0.0148
"PMPCA","ANXIETY DISORDER",0.0148
"GJB2","ANXIETY DISORDER",0.0148
"NIPBL","ANXIETY DISORDER",0.0148
"RHO","ANXIETY DISORDER",0.0148
"S100A9","ANXIETY DISORDER",0.0148
"ADCY9","ANXIETY DISORDER",0.0148
"LAD1","ANXIETY DISORDER",0.0148
"IFNGR2","ANXIETY DISORDER",0.0148
"SLC26A2","ANXIETY DISORDER",0.0148
"SMARCA5","ANXIETY DISORDER",0.0148
"INPP1","ANXIETY DISORDER",0.0148
"LECT2","ANXIETY DISORDER",0.0148
"TRPC1","ANXIETY DISORDER",0.0148
"ASCL1","ANXIETY DISORDER",0.0148
"KLRG1","ANXIETY DISORDER",0.0148
"ARRB1","ANXIETY DISORDER",0.0148
"TNS3","ANXIETY DISORDER",0.0148
"CHRM3","ANXIETY DISORDER",0.0148
"SYNE1","ANXIETY DISORDER",0.0148
"DLL4","ANXIETY DISORDER",0.0148
"FOXP2","ANXIETY DISORDER",0.0148
"MACF1","ANXIETY DISORDER",0.0148
"FFAR2","ANXIETY DISORDER",0.0148
"DYNLRB1","ANXIETY DISORDER",0.0148
"PPP3CC","ANXIETY DISORDER",0.0148
"ABCG2","ANXIETY DISORDER",0.0148
"APOA1","ANXIETY DISORDER",0.0148
"PLA2G4A","ANXIETY DISORDER",0.0148
"LCT","ANXIETY DISORDER",0.0148
"IL1R2","ANXIETY DISORDER",0.0148
"LIFR","ANXIETY DISORDER",0.0148
"CBL","ANXIETY DISORDER",0.0148
"KLHL2","ANXIETY DISORDER",0.0148
"MAPK10","ANXIETY DISORDER",0.0148
"GNRHR","ANXIETY DISORDER",0.0148
"DLX4","ANXIETY DISORDER",0.0148
"CREB3","ANXIETY DISORDER",0.0148
"CCL24","ANXIETY DISORDER",0.0148
"CPED1","ANXIETY DISORDER",0.0148
"FBL","ANXIETY DISORDER",0.0148
"TJP1","ANXIETY DISORDER",0.0148
"ABCC1","ANXIETY DISORDER",0.0148
"SYNGR1","ANXIETY DISORDER",0.0148
"RBFOX1","ANXIETY DISORDER",0.0148
"SNCB","ANXIETY DISORDER",0.0148
"NOTCH3","ANXIETY DISORDER",0.0148
"RCN1","ANXIETY DISORDER",0.0148
"FLT4","ANXIETY DISORDER",0.0148
"SELE","ANXIETY DISORDER",0.0148
"TMEM98","ANXIETY DISORDER",0.0148
"AOC1","ANXIETY DISORDER",0.0148
"DNMT3B","ANXIETY DISORDER",0.0146555555555556
"HLA-DPB1","ANXIETY DISORDER",0.0146479400579957
"HLA-DQB1","ANXIETY DISORDER",0.0146185021289773
"HCN3","ANXIETY DISORDER",0.0145
"LPL","ANXIETY DISORDER",0.0144758829206545
"DYRK1A","ANXIETY DISORDER",0.0144368661561331
"IFNL3","ANXIETY DISORDER",0.0144080984233624
"HNF1A","ANXIETY DISORDER",0.0144010630545807
"OPN1MW","ANXIETY DISORDER",0.0144
"PAPPA-AS1","ANXIETY DISORDER",0.0144
"C1orf210","ANXIETY DISORDER",0.0144
"LCE3C","ANXIETY DISORDER",0.0144
"RPS29","ANXIETY DISORDER",0.0144
"LAT","ANXIETY DISORDER",0.0144
"HLA-A","ANXIETY DISORDER",0.0144
"TSSK2","ANXIETY DISORDER",0.0144
"ATP6AP1L","ANXIETY DISORDER",0.0144
"LCN8","ANXIETY DISORDER",0.0144
"LORICRIN","ANXIETY DISORDER",0.0144
"CALM1","ANXIETY DISORDER",0.0144
"WDHD1","ANXIETY DISORDER",0.0144
"S100A10","ANXIETY DISORDER",0.0144
"OR11L1","ANXIETY DISORDER",0.0144
"HSH2D","ANXIETY DISORDER",0.0144
"MMP1","ANXIETY DISORDER",0.0144
"RYR1","ANXIETY DISORDER",0.0144
"OR2L13","ANXIETY DISORDER",0.0144
"FFAR3","ANXIETY DISORDER",0.0144
"IFIT1","ANXIETY DISORDER",0.0144
"PARPBP","ANXIETY DISORDER",0.0144
"SS18L1","ANXIETY DISORDER",0.0144
"NPB","ANXIETY DISORDER",0.0144
"C5orf24","ANXIETY DISORDER",0.0144
"SCRIB","ANXIETY DISORDER",0.0144
"GAS1","ANXIETY DISORDER",0.0144
"TH","ANXIETY DISORDER",0.0144
"PIPOX","ANXIETY DISORDER",0.0144
"CHRNA9","ANXIETY DISORDER",0.0144
"PPP1R14B","ANXIETY DISORDER",0.0144
"SP3","ANXIETY DISORDER",0.0144
"KRT27","ANXIETY DISORDER",0.0144
"PDE7B","ANXIETY DISORDER",0.0144
"FSHR","ANXIETY DISORDER",0.0144
"PTAFR","ANXIETY DISORDER",0.0144
"AXIN2","ANXIETY DISORDER",0.0144
"MTCL1","ANXIETY DISORDER",0.0144
"BMI1","ANXIETY DISORDER",0.0144
"LMBRD1","ANXIETY DISORDER",0.0144
"NXN","ANXIETY DISORDER",0.0144
"RRM1","ANXIETY DISORDER",0.0144
"GALR1","ANXIETY DISORDER",0.0144
"TMED3","ANXIETY DISORDER",0.0144
"PDZD8","ANXIETY DISORDER",0.0144
"SLC25A32","ANXIETY DISORDER",0.0144
"CREBRF","ANXIETY DISORDER",0.0144
"AGL","ANXIETY DISORDER",0.0144
"ALPL","ANXIETY DISORDER",0.0144
"SSTR5","ANXIETY DISORDER",0.0144
"CYGB","ANXIETY DISORDER",0.0144
"PGLYRP2","ANXIETY DISORDER",0.0144
"PRMT2","ANXIETY DISORDER",0.0144
"PCNT","ANXIETY DISORDER",0.0144
"TFF2","ANXIETY DISORDER",0.0144
"MS4A1","ANXIETY DISORDER",0.0144
"TTN","ANXIETY DISORDER",0.0144
"RBM45","ANXIETY DISORDER",0.0144
"ZCCHC10","ANXIETY DISORDER",0.0144
"CHD1","ANXIETY DISORDER",0.0144
"UHMK1","ANXIETY DISORDER",0.0144
"KCNK13","ANXIETY DISORDER",0.0144
"GUF1","ANXIETY DISORDER",0.0144
"CHEK1","ANXIETY DISORDER",0.0144
"TENM4","ANXIETY DISORDER",0.0144
"SERPING1","ANXIETY DISORDER",0.0144
"POLR3A","ANXIETY DISORDER",0.0144
"CHRNB3","ANXIETY DISORDER",0.0144
"MFHAS1","ANXIETY DISORDER",0.0144
"RBAK","ANXIETY DISORDER",0.0144
"TAAR2","ANXIETY DISORDER",0.0144
"PSEN2","ANXIETY DISORDER",0.0144
"XPR1","ANXIETY DISORDER",0.0144
"PMAIP1","ANXIETY DISORDER",0.0144
"ESCO1","ANXIETY DISORDER",0.0144
"LMAN1L","ANXIETY DISORDER",0.0144
"SCAMP2","ANXIETY DISORDER",0.0144
"ULK3","ANXIETY DISORDER",0.0144
