"MONDO_0014746","SLC39A8-CDG",3
"Orphanet_356961","SLC35A2-CDG",27
"Orphanet_95428","COG8-CDG",2
"Orphanet_79328","ALG9-CDG",93
"Orphanet_324422","ALG13-CDG",386
"Orphanet_370938","Salt-and-pepper syndrome",2
"Orphanet_171714","Amish infantile epilepsy syndrome",95
"Orphanet_371071","Congenital disorder of glycosylation with epilepsy as a major feature",1275
"Orphanet_280633","Multiple congenital anomalies - hypotonia - seizures syndrome",4
"Orphanet_371064","Non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature",1286
"Orphanet_294049","Reunion Island's Larsen syndrome",123
"Orphanet_247262","Hyperphosphatasia-intellectual disability syndrome",92
"Orphanet_309282","Alpha-mannosidosis, infantile form",0
"Orphanet_79244","Pyruvate dehydrogenase E2 deficiency",2
"Orphanet_276212","Mucopolysaccharidosis type 6, rapidly progressing",0
"Orphanet_2880","Phosphoenolpyruvate carboxykinase deficiency",70
"Orphanet_35878","Hyperinsulinism-hyperammonemia syndrome",19
"Orphanet_97234","Glycogen storage disease due to phosphoglycerate mutase deficiency",2
"Orphanet_137625","Glycogen storage disease due to muscle and heart glycogen synthase deficiency",13
"Orphanet_394532","Multiple acyl-CoA dehydrogenation deficiency, mild type",1
"Orphanet_79175","Disorder of gamma-aminobutyric acid metabolism",378
"Orphanet_79432","Oculocutaneous albinism type 2",9
"Orphanet_79478","Griscelli disease type 3",207
"Orphanet_308386","Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A",16
"Orphanet_2209","Maternal hyperphenylalaninemia",6
"Orphanet_401869","Fatal multiple mitochondrial dysfunction syndrome type 1",121
"Orphanet_254746","Pyruvate metabolism disorder",908
"Orphanet_67047","3-methylglutaconic aciduria type 3",38
"Orphanet_293355","Methylmalonic acidemia without homocystinuria",52
"MONDO_0009612","methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency",26
"Orphanet_746","Mitochondrial trifunctional protein deficiency",22
"Orphanet_159","Carnitine-acylcarnitine translocase deficiency",59
"Orphanet_199348","Thiamine-responsive encephalopathy",31
"Orphanet_132","Butyrylcholinesterase deficiency",109
"Orphanet_79096","Pyridoxal phosphate-responsive seizures",174
"Orphanet_77292","Niemann-Pick disease type A",35
"Orphanet_646","Niemann-Pick disease type C",86
"Orphanet_216978","Niemann-Pick disease type C, late infantile neurologic onset",0
"Orphanet_77261","Gaucher disease type 3",110
"EFO_0001074","morbid obesity",477
"Orphanet_71526","Obesity due to pro-opiomelanocortin deficiency",106
"Orphanet_177907","Prader-Willi syndrome due to translocation",0
"MONDO_0024322","disorder of glycosylation",3005
"Orphanet_35107","Desmosterolosis",12
"Orphanet_181412","Adrenogenital syndrome",629
"MONDO_0045023","acquired adrenogenital syndrome",0
"MONDO_0008295","sporadic porphyria cutanea tarda",5
"MONDO_0018590","ABeta2M amyloidosis",1
"MONDO_0018634","hereditary amyloidosis",643
"Orphanet_324723","Hereditary cerebral hemorrhage with amyloidosis, Arctic type",1
"EFO_0006513","hereditary hemochromatosis type 1",236
"MONDO_0001566","hypercalcemia disease",525
"Orphanet_300547","Autosomal recessive infantile hypercalcemia",294
"Orphanet_1166","Congenital unilateral hypoplasia of depressor anguli oris",15
"Orphanet_2323","Sanjad-Sakati syndrome",204
"Orphanet_99877","Familial parathyroid adenoma",74
"Orphanet_1980","Bilateral striopallidodentate calcinosis",112
"EFO_0000401","diabetic nephropathy",1343
"EFO_0007498","Stiff-Person syndrome",44
"Orphanet_99886","Transient neonatal diabetes mellitus",364
"Orphanet_181368","Rare insulin-resistance syndrome",1076
"Orphanet_3163","SHORT syndrome",231
"Orphanet_79191","Disorder of purine metabolism",1504
"Orphanet_172","Progressive familial intrahepatic cholestasis",84
"Orphanet_79304","Progressive familial intrahepatic cholestasis type 2",12
"Orphanet_79306","Progressive familial intrahepatic cholestasis type 1",18
"Orphanet_280379","Erythropoietic uroporphyria associated with myeloid malignancy",0
"Orphanet_101330","Porphyria cutanea tarda",1427
"Orphanet_276261","Xeroderma pigmentosum complementation group E",32
"Orphanet_276249","Xeroderma pigmentosum complementation group A",111
"Orphanet_84","Fanconi anemia",883
"EFO_0009046","Fanconi anemia complementation group G",12
"Orphanet_275","Severe combined immunodeficiency due to DCLRE1C deficiency",49
"Orphanet_397755","Periodic paralysis with transient compartment-like syndrome",0
"Orphanet_30924","Primary hypomagnesemia with secondary hypocalcemia",115
"Orphanet_95713","Athyreosis",19
"Orphanet_86817","Hemolytic anemia due to adenylate kinase deficiency",30
"Orphanet_178345","Aromatase excess syndrome",3
"Orphanet_352718","Progressive retinal dystrophy due to retinol transport defect",22
"Orphanet_139009","Developmental anomaly of metabolic origin",6938
"Orphanet_663","Maternally-inherited progressive external ophthalmoplegia",3
"Orphanet_43115","Hereditary myopathy with lactic acidosis due to ISCU deficiency",2
"Orphanet_319524","Combined oxidative phosphorylation defect type 15",287
"Orphanet_352456","Mitochondrial DNA maintenance syndrome",1379
"Orphanet_101109","Spinocerebellar ataxia type 28",46
"MONDO_0054865","encephalopathy due to defective mitochondrial and peroxisomal fission",24
"Orphanet_250932","Autosomal dominant optic atrophy and peripheral neuropathy",0
"Orphanet_254837","Unspecified mitochondrial disorder",41
"Orphanet_3196","Steroid dehydrogenase deficiency - dental anomalies",0
"Orphanet_247623","Perinatal lethal hypophosphatasia",131
"Orphanet_816","Sjögren-Larsson syndrome",25
"Orphanet_289841","Disorder of glutamine metabolism",153
"Orphanet_664","Ornithine transcarbamylase deficiency",14
"GO_0032502","developmental process",0
"GO_0000226","microtubule cytoskeleton organization",0
"EFO_0007586","Cannabis use initiation",12
"EFO_0004699","gambling behaviour",58
"EFO_0007623","suicide behaviour",235
"GO_0052047","interaction with other organism via secreted substance involved in symbiotic interaction",0
"GO_0007049","cell cycle",0
"GO_0051646","mitochondrion localization",0
"GO_0033687","osteoblast proliferation",0
"EFO_0006316","infant expressive language ability",8
"EFO_0004333","episodic memory",1
"GO_0097333","response to olanzapine",15
"GO_1901558","response to metformin",13
"EFO_0006329","response to citalopram",29
"EFO_0008345","response to duloxetine",2
"EFO_0007921","response to nitrofurantoin",3
"GO_0061479","response to reverse transcriptase inhibitor",185
"EFO_0006950","response to vincristine",4
"EFO_0009391","response to tamoxifen",0
"EFO_0007683","response to CAPOX-B",2
"EFO_0006993","response to mineral dust exposure",3
"EFO_0007043","response to transplant",4
"EFO_0006995","response to diisocyanate",155
"EFO_0005853","response to silica exposure",3
"GO_0009615","response to virus",8
"GO_0042630","behavioral response to water deprivation",0
"GO_0042060","wound healing",4
"GO_0044062","regulation of excretion",0
"GO_0035815","positive regulation of renal sodium excretion",0
"GO_0042322","negative regulation of circadian sleep/wake cycle, REM sleep",0
"GO_0006754","ATP biosynthetic process",0
"GO_0009199","ribonucleoside triphosphate metabolic process",0
"GO_0009119","ribonucleoside metabolic process",0
"GO_0006725","cellular aromatic compound metabolic process",0
"GO_0019637","organophosphate metabolic process",0
"GO_0090407","organophosphate biosynthetic process",0
"Orphanet_411602","Hereditary late-onset Parkinson disease",131
"Orphanet_171695","Parkinsonian-pyramidal syndrome",38
"EFO_1000106","Benign Adrenal Gland Pheochromocytoma",28
"MONDO_0003097","childhood mediastinal neurogenic neoplasm",0
"Orphanet_2591","Infantile myofibromatosis",17
"Orphanet_661","Ondine syndrome",49
"Orphanet_199282","Harlequin syndrome",1
"MONDO_0044995","parasympathetic nervous system disease",14
"Orphanet_240112","Progressive supranuclear palsy - progressive non fluent aphasia",0
"EFO_1001143","radial nerve lesion",1
"EFO_1000803","alcoholic neuropathy",9
"Orphanet_206656","Non-dystrophic myopathy",3437
"Orphanet_98910","Alpha-crystallinopathy",76
"Orphanet_171881","Cap myopathy",57
"Orphanet_2674","Cyprus facial-neuromusculoskeletal syndrome",0
"Orphanet_99735","Myotonia permanens",18
"Orphanet_273","Steinert myotonic dystrophy",386
"MONDO_0016105","acquired skeletal muscle disease",851
"EFO_1001987","dropped head syndrome",169
"MONDO_0029135","muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8",1
"Orphanet_371007","Congenital muscular dystrophy with hyperlaxity",0
"Orphanet_267","Autosomal recessive limb-girdle muscular dystrophy type 2A",335
"Orphanet_254361","Autosomal recessive limb-girdle muscular dystrophy type 2Q",57
"MONDO_0020125","acquired neuromuscular junction disease",461
"Orphanet_207025","Rare hereditary neurologic disease with peripheral neuropathy",497
"Orphanet_90117","Hereditary motor and sensory neuropathy, Okinawa type",106
"Orphanet_99941","Autosomal dominant Charcot-Marie-Tooth disease type 2G",0
"Orphanet_99944","Autosomal dominant Charcot-Marie-Tooth disease type 2K",170
"Orphanet_101101","Charcot-Marie-Tooth disease type 2B2",73
"Orphanet_324442","Autosomal recessive axonal neuropathy with neuromyotonia",45
"Orphanet_101081","Charcot-Marie-Tooth disease type 1A",196
"Orphanet_139557","X-linked distal spinal muscular atrophy",25
"Orphanet_139518","Distal hereditary motor neuropathy type 1",93
"Orphanet_481","Kennedy disease",207
"Orphanet_73245","Spinal muscular atrophy - Dandy-Walker malformation - cataracts",0
"Orphanet_209335","Adult-onset proximal spinal muscular atrophy, autosomal dominant",32
"MONDO_0004569","brachial plexus neuropathy from injury",4
"EFO_0003782","motor neuron disease",3994
"EFO_0007454","postpoliomyelitis syndrome",4
"MONDO_0016494","regional variant of Guillain-Barre syndrome",30
"EFO_1000784","microscopic polyangiitis",266
"EFO_1001358","Leprosy, Paucibacillary",14
"EFO_1001208","tarsal tunnel syndrome",4
"EFO_0000658","plexiform neurofibroma",107
"EFO_0000760","malignant peripheral nerve sheath tumor",466
"EFO_1000245","Epithelioid Malignant Peripheral Nerve Sheath Tumor",10
"Orphanet_46627","Char syndrome",19
"EFO_1000994","intracranial vasospasm",10
"EFO_1000990","intracranial arterial disease",725
"Orphanet_231160","Familial cerebral saccular aneurysm",84
"EFO_0005669","intracerebral hemorrhage",598
"Orphanet_75326","Retinal arterial tortuosity",8
"Orphanet_3421","Cerebroretinal vasculopathy",25
"MONDO_0003901","cerebellar hemangioblastoma",15
"EFO_1001209","temporal arteritis",313
"EFO_0007198","central nervous system AIDS arteritis",0
"MONDO_0002328","intracranial hemangioma",16
"Orphanet_881","Turner syndrome",236
"MONDO_0018215","paraneoplastic neurologic syndrome",460
"EFO_0007486","sinusitis",590
"EFO_1002030","chronic rhinosinusitis without nasal polyps",188
"Orphanet_2698","Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome",2
"Orphanet_2755","Orofaciodigital syndrome type 8",2
"Orphanet_199343","EAST syndrome",72
"MONDO_0014608","mandibulofacial dysostosis with alopecia",1
"Orphanet_2754","Joubert syndrome with orofaciodigital defect",175
"Orphanet_857","Townes-Brocks syndrome",84
"Orphanet_3233","Cochleosaccular degeneration - cataract",243
"Orphanet_69739","Athabaskan brainstem dysgenesis syndrome",2
"Orphanet_216452","Postlingual non-syndromic genetic deafness",795
"EFO_1001812","myringosclerosis",4
"EFO_0009570","tympanic membrane disease",0
"MONDO_0021605","benign eyelid neoplasm",1059
"Orphanet_587","Muir-Torre syndrome",20
"EFO_1000496","Prolactin-Producing Pituitary Gland Adenoma",288
"EFO_1000791","acidophil adenoma",4
"MONDO_0019833","pituitary hormone deficiency from tumoral origin",35
"Orphanet_231662","Isolated growth hormone deficiency type IA",474
"Orphanet_231692","Isolated growth hormone deficiency type III",53
"EFO_1000476","Pineocytoma",29
"EFO_1000809","anterior ischemic optic neuropathy",99
"EFO_1001873","AIDS phobia",0
"MONDO_0010542","dilated cardiomyopathy 3B",1623
"Orphanet_284786","Qualitative or quantitative defects of troponin",58
"Orphanet_1001","2q37 microdeletion syndrome",18
"Orphanet_1173","Cerebellar ataxia - hypogonadism",25
"Orphanet_98772","Spinocerebellar ataxia type 19/22",51
"Orphanet_276238","Machado-Joseph disease type 1",0
"Orphanet_98769","Spinocerebellar ataxia type 15/16",21
"Orphanet_98765","Spinocerebellar ataxia type 4",6
"Orphanet_211017","Spinocerebellar ataxia type 30",14
"Orphanet_1178","Ataxia - tapetoretinal degeneration",142
"Orphanet_140874","Joubert syndrome and related disorders",553
"MONDO_0013824","Joubert syndrome 17",187
"Orphanet_293939","Distal Xq28 microduplication syndrome",0
"Orphanet_93957","Limb dystonia",27
"Orphanet_2076","X-linked intellectual disability - epilepsy",136
"Orphanet_275872","Frontotemporal dementia with motor neuron disease",157
"Orphanet_319189","Familial cortical myoclonus",30
"Orphanet_501","Lafora disease",100
"Orphanet_100984","Autosomal dominant spastic paraplegia type 3",51
"Orphanet_101008","Autosomal recessive spastic paraplegia type 28",80
"Orphanet_2821","Spastic paraplegia - neuropathy - poikiloderma",5
"Orphanet_320365","Autosomal dominant spastic paraplegia type 36",8
"Orphanet_100990","Autosomal dominant spastic paraplegia type 9",1
"Orphanet_101006","Autosomal recessive spastic paraplegia type 26",46
"Orphanet_101003","Autosomal recessive spastic paraplegia type 23",9
"Orphanet_100996","Autosomal recessive spastic paraplegia type 15",18
"Orphanet_101000","Autosomal recessive spastic paraplegia type 20",98
"Orphanet_101005","Autosomal recessive spastic paraplegia type 25",21
"MONDO_0011842","Grn-related frontotemporal lobar degeneration with Tdp43 inclusions",36
"EFO_1001053","myoclonic cerebellar dyssynergia",1
"Orphanet_98890","Early-onset X-linked optic atrophy",306
"Orphanet_252202","Constitutional mismatch repair deficiency syndrome",26
"MONDO_0060760","intellectual developmental disorder with dysmorphic facies and behavioral abnormalities",1
"Orphanet_1300","Autosomal dominant popliteal pterygium syndrome",2
"Orphanet_1507","Autosomal recessive Robinow syndrome",26
"Orphanet_228410","Polyvalvular heart disease syndrome",0
"Orphanet_3128","Sakati-Nyhan syndrome",3
"EFO_0009300","neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant",2
"MONDO_0030922","intellectual disability, autosomal dominant 56",1
"MONDO_0030914","intellectual disability, autosomal dominant 49",1
"MONDO_0030916","intellectual disability, autosomal dominant 50",1
"Orphanet_3433","Microcephaly - brachydactyly - kyphoscoliosis",0
"Orphanet_1891","Intellectual disability - spasticity - ectrodactyly",9
"Orphanet_268943","Unilateral polymicrogyria",4
"Orphanet_208441","Bilateral parasagittal parieto-occipital polymicrogyria",5
"Orphanet_488613","global developmental delay - neuro-ophthalmological abnormalities - seizures - intellectual disability syndrome",1
"Orphanet_72","Angelman syndrome",137
"Orphanet_1484","Contractures - ectodermal dysplasia - cleft lip/palate",0
"Orphanet_2107","Hall-Riggs syndrome",122
"Orphanet_2588","Myhre syndrome",16
"Orphanet_3050","Intellectual disability - hypotonia - skin hyperpigmentation",0
"Orphanet_1786","Acrofacial dysostosis, Catania type",35
"Orphanet_1270","Bowen-Conradi syndrome",39
"Orphanet_3044","Intellectual disability - dysmorphism - hypogonadism - diabetes mellitus",37
"Orphanet_397695","3q27.3 microdeletion syndrome",0
"Orphanet_85324","X-linked intellectual disability, Shrimpton type",0
"Orphanet_83648","X-linked recessive intellectual disability - macrocephaly - ciliary dysfunction",0
"Orphanet_3369","Trigonocephaly - short stature - developmental delay",2
"Orphanet_93970","Holmes-Gang syndrome",3
"Orphanet_85320","X-linked intellectual disability - macrocephaly - macroorchidism",19
"Orphanet_3412","VACTERL with hydrocephalus",20
"Orphanet_3078","Severe X-linked intellectual disability, Gustavson type",36
"Orphanet_85317","X-linked intellectual disability - hypogammaglobulinemia - progressive neurological deterioration",0
"Orphanet_83617","Agammaglobulinemia - microcephaly - craniosynostosis - severe dermatitis",0
"Orphanet_1064","Aniridia - renal agenesis - psychomotor retardation",42
"Orphanet_85163","Hypomyelination - congenital cataract",2
